Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
PER;Peru;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;290.703772;CTS/SDG
PER;Peru;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;300.349469;CTS/SDG
PER;Peru;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;268.334991;CTS/SDG
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;98.57214469;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;103.7676356;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;104.4652862;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;63.53030679;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;101.5145948;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;105.2526404;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;109.6801826;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;112.0109789;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;123.9141506;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;136.5827256;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;164.5154627;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;169.8735742;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;182.5180082;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;198.8593391;External/CTS/WPB-ICPR/MoJ
PHL;Philippines;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;151.0872063;External/CTS/WPB-ICPR/MoJ
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;519.8869372;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;490.295188;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;579.3621797;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;721.7058502;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;518.3682668;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;585.1275351;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;408.5106383;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;407.5856213;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;488.5170419;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;424.3202501;External/WPB-ICPR
PLW;Palau;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;522.1932115;External/WPB-ICPR
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;62.44897921;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;65.5657808;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;58.3816838;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;45.43308396;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;57.6337471;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;59.99182019;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;59.78167177;External
PNG;Papua New Guinea;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;59.10769801;External
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;206.2363279;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;209.294103;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;221.2074725;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;236.032604;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;233.7423607;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;221.5461952;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;223.5846108;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;214.9033764;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;216.345968;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;223.5564555;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;210.0867699;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;208.3032793;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;191.1312372;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;190.0776162;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;196.2418112;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;192.0225645;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;196.9289774;CTS
POL;Poland;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;180.6080096;CTS
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;394.837459;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;392.7161791;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;380.4863591;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;336.1945438;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;313.0237685;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;304.3151066;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;322.2035011;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;346.2111594;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;349.4997667;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;356.9249728;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;336.0626844;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;319.8176369;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;300.0623326;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;299.3816946;External/CTS/UN-Covid Initiative
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;305.6517275;External/CTS/UN-Covid Initiative
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;132.6511094;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;130.6188202;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;127.6871833;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;124.6628398;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;109.5889115;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;101.9979402;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;106.4403032;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;111.7302619;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;122.5709568;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;131.8125975;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;138.785117;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;136.2804255;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;138.6238461;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;134.7822971;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;132.0597205;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;126.9574517;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;126.6064408;CTS
PRT;Portugal;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;112.801123;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;107.8450815;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;101.6706318;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;97.14208551;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;95.76905975;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;110.7889883;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;102.7045861;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;113.0568595;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;127.6023864;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;141.8220096;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;169.1940207;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;192.8014608;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;196.8905312;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;204.7601753;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;214.1726886;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;221.7430872;CTS
PRY;Paraguay;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;197.7418952;CTS
PSE;State of Palestine;Asia;Western Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;23.23301789;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;115.153122;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;121.3385888;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;153.7776391;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;158.3672559;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;157.8871824;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;144.5865626;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;206.0787808;External
PYF;French Polynesia;Oceania;Polynesia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;204.9172948;External
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;83.45666047;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;74.86738915;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;60.31823067;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;78.71290227;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;36.85036863;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;38.35257923;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;56.48712928;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;49.21725309;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;46.76313699;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;52.25327657;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;53.73015352;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;48.89128232;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;60.69763082;CTS/External/SDG
QAT;Qatar;Asia;Western Asia;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;58.97135082;CTS/External/SDG
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;138.8426152;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;131.3798165;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;161.6118151;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;128.7416282;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;132.6269303;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;121.1546993;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;120.9864735;External/WPB-ICPR
REU;R�union;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;120.7066457;External/WPB-ICPR
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;197.1188104;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;180.8842292;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;171.3569044;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;160.2971643;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;139.7248557;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;125.8406278;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;129.4505595;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;137.9649919;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;150.9289749;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;157.2960173;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;166.067478;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;150.5096245;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;142.2019633;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;138.6876726;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;119.3143409;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;106.5922421;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;106.2663036;CTS
ROU;Romania;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;113.0749536;CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;529.6443383;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;573.1411017;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;607.8613639;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;616.4538159;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;616.9149215;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;602.8107605;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;571.0093053;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;525.840002;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;487.4574954;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;469.277575;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;464.2793743;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;445.6217796;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;433.7658769;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;413.7810922;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;386.4340982;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;359.1690428;External/CTS
RUS;Russian Federation;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;330.8683912;External/CTS
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;547.8448878;External/WPB-ICPR
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;527.2014247;External/WPB-ICPR
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;483.5961218;External/WPB-ICPR
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;477.4270815;External/WPB-ICPR
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;438.124511;External/WPB-ICPR
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;509.1411707;External/WPB-ICPR
RWA;Rwanda;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;539.6859641;External/WPB-ICPR
SAU;Saudi Arabia;Asia;Western Asia;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;167.4783798;External/CTS
SAU;Saudi Arabia;Asia;Western Asia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;173.3433882;External/CTS
SAU;Saudi Arabia;Asia;Western Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;156.3952792;External/CTS
SAU;Saudi Arabia;Asia;Western Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;205.5999026;External/CTS
SAU;Saudi Arabia;Asia;Western Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;95.61235599;External/CTS
SAU;Saudi Arabia;Asia;Western Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;141.9961738;External/CTS
SDN;Sudan;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;40.73248273;External
SDN;Sudan;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;56.66624802;External
SDN;Sudan;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;56.57760484;External
SDN;Sudan;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;51.52328994;External
SDN;Sudan;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;50.29536182;External
SDN;Sudan;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;51.45369175;External
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;228.7801497;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;275.1559618;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;259.6029564;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;265.7625763;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;264.3514941;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;233.5436665;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;62.88618332;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;60.88295094;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;62.0935159;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;60.45000329;Computed/External/CTS
SEN;Senegal;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;78.84284439;Computed/External/CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;420.7809355;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;374.0063325;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;338.8195072;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;289.8696234;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;271.0418337;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;261.7357056;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;270.3652831;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;265.1247181;CTS
